Dealer Name,Dealer Code,Town Name,Purchase Order Number,Order Date,Order Status,Order Subtype,Product Category,Part Number,Product Description,Order Quantity,Order Value,Supplier Code,Invoice Date,Invoice Quantity,Invoice Value,GRN Invoice Number,GRN Invoice Date
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,42313ACK001S,COLLAR BRAKE PANEL SIDE,3,127.71,30008,9/20/2024,3,116.16,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,43450AAW000S,CABLE COMP RR BRAKE,5,1005.5,30008,9/20/2024,5,907.15,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,43450AAY000S,CABLE COMP. RR BRK,5,980.85,30008,9/20/2024,4,707.96,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45440AAL100S,CABLE COMP LH FR BRK,5,718.2,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45440AAW000S,CABLE COMP LH FR BRAKE,5,792.1,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45450AAD000S,CABLE COMP FR BRAKE,5,615.6,30008,9/20/2024,5,555.4,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45450AAG900S,CABLE COMP COMBI BRAKE,3,849.54,30008,9/20/2024,3,766.44,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45450AAHF00S,CABLE COMP. COMBI BRAKE,3,822.45,30008,9/20/2024,3,742.02,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45450AAW000S,CABLE COMP FR BRAKE,5,771.55,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45450AAY000S,CABLE COMP RH FR BRK,5,771.55,30008,9/20/2024,5,696.1,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45450ACK000S,CABLE COMP. COMBI BRAKE,7,2102.87,30008,9/20/2024,7,1897.21,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45450KCC900S,CABLE COMP.FR.BRAKE,1,110.81,30008,9/20/2024,1,99.97,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45475AAHF00S,CABLE COMP FR BRAKE,20,3037,30008,9/20/2024,20,2740,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45475AAT200S,CABLE COMP FR BRAKE,20,2561,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,45475ABA200S,CABLE COMP FR BRAKE,10,1362.5,30008,9/20/2024,10,1229.3,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,50512AAEB00S,PIPE REAR BRAKE PIVOT,1,100.14,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,51104AAEH00S,STEP PILLION,5,586.85,30008,9/20/2024,5,529.5,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,51104AAH030S,STEP WOMEN,2,254.44,30008,9/20/2024,2,229.56,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53100ACL000S,PIPE STEERING HANDLE,3,984.96,30008,9/20/2024,3,888.63,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53140KST940S,GRIP COMP.THROTTLE,7,333.27,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53166KTC900S,GRIP L HANDLE,10,410.4,30008,9/20/2024,10,370.3,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53172KTC920S,BRKT.L HANDLE LEVER,1,83.72,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53178AAFH00S,LEVER COMP.L STRG.HNDL.,1,73.87,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53178KFN850S,LEVER COMP. L. HANDLE,5,439.15,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53205AAW000RS,COV. HANDLE FR(PSWM(WH-004P),1,652.54,30008,9/20/2024,1,588.72,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53205ABS000US,COVER HANDLE FR CH BRONZE (RD-022M),1,656.64,30008,9/20/2024,1,592.43,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53230ACK000S,BRIDGE COMP. FORK TOP,1,219.15,30008,9/20/2024,1,197.72,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,53230KCC900S,BRIDGE COMP.FORK TOP,4,830.64,30008,9/20/2024,1,187.35,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,64100AAC200S,WIND SCREEN,2,423.54,30008,9/20/2024,2,382.12,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,64305ABS000RS,COVER FR UPPER PBM (NH-B08M),1,1272.25,30008,9/20/2024,1,1147.82,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,64309ABS000RS,FRONT COVER LOWER,1,923.4,30008,9/20/2024,1,833.1,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,83402AAE710S,PANEL INNER,5,1243.5,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,83402AAEB00S,PANEL INNER,3,876.63,30008,9/20/2024,3,790.89,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,86838AAE300RS,MARK HERO FR VISOR BLACK NH 1 TYPE 1,10,509.2,30008,9/20/2024,10,463.1,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,88110AAEH31S,MIRROR ASSEMBLY RIGHT BACK,5,584.35,30008,9/20/2024,5,531.4,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,88110AAHH00S,MIRROR ASSEMBLY RIGHT BACK,5,542.6,30008,9/20/2024,5,493.45,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,88120AAEH31S,MIRROR ASSEMBLY LEFT BACK,5,584.35,30008,9/20/2024,5,531.4,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,88120AAHH00S,MIRROR ASSEMBLY LEFT BACK,5,542.6,30008,9/20/2024,5,493.45,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,90084KWH960S,CAP,3,113.28,30008,9/20/2024,3,102.18,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,91201ABH002S,OIL SEAL 19X28X7,3,55.11,30008,9/20/2024,3,50.1,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,91201GBG900S,OIL SEAL30X42X4.5DLX,20,834.8,30008,9/20/2024,20,759.2,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,91204GBG850S,OIL SEAL18.9X28X5DLX,5,133.55,30008,9/20/2024,5,121.45,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,961406301010S,BRG.BALL RADIAL6301,10,834.8,30008,9/20/2024,10,759.1,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,ACAAA7R000000GS,SUB CORD HEADLIGHT,1,500.88,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K12121AAFF400S,"""KIT, CYLINDER""",3,6931.68,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K12121ACKA000S,"KIT, CYLINDER",3,5909.79,30008,9/20/2024,3,5331.84,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K22222AAGG501S,DISC CLUTCH FRICTION KIT,10,7674.5,30008,9/20/2024,10,6924,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K22222KTCE900S,KIT DISC CLUTCH FRICTION,3,1748.31,30008,9/20/2024,3,1577.34,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K22222KTNA900S,KIT DISC CLUTCH FRICTION,5,6073.95,30008,9/20/2024,5,5479.95,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K28110ACAA000S,KIT Gear Comp Starter Driven & One Way C,1,2954.89,30008,9/20/2024,1,2665.91,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K31913HF100DS,KIT O-RING,10,467.5,30008,9/20/2024,10,425.1,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K41412ABAA001S,"KIT, CHAIN SPROCKET",3,1969.92,30008,9/20/2024,3,1777.29,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K41412ABWK900S,KIT CHAIN SPROCKET,1,1777.04,30008,9/20/2024,1,1603.25,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K41412ABZA000S,CHAIN SPROCKET KIT,1,1465.13,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K42426AAED230S,KIT WHEEL COMP REAR,2,8856.46,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K42426AAFF400S,"KIT, WHEEL COMP REAR",2,8208.04,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-472,9/19/2024,SO Generated,STD,HHML Parts,K53531HF100DS,"KIT, HANDLE RUBBER",25,1147.75,30008,9/20/2024,25,1043.75,11885-03-PGRN-0924-587,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,06435AABA00S,"KIT, PAD RR",1,1165.54,30008,9/20/2024,1,1051.56,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,06435ACA000S,BRAKE PAD,3,738.72,30008,9/29/2024,3,666.48,11885-03-PGRN-1024-632,10-05-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,06455AAN211S,"KIT, PAD FR",5,1231.2,30008,9/20/2024,5,1110.8,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,06455AANE00S,"KIT, PAD FR",5,1436.4,30008,9/20/2024,5,1295.95,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,06455ABG010S,"KIT, PAD FR",2,541.74,30008,9/20/2024,2,488.76,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,06455ACA000S,BRAKE PAD,3,763.35,30008,9/20/2024,2,459.12,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,06455KVE861S,"KIT, PAD FR",5,2749.7,30008,9/20/2024,5,2480.8,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,12100AAN410S,CYLINDER COMP.,1,1969.93,30008,9/20/2024,1,1777.28,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,12100ABS200S,CYLINDER,2,2872.82,30008,9/20/2024,2,2591.86,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,12251AAN410S,GASKET CYLINDER HEAD,2,150.26,30008,9/20/2024,2,136.64,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,12251ACK002S,GASKET CYLINDER HEAD,2,267.14,30008,9/20/2024,2,242.92,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,12391AANB00S,GASKET HEAD COVER,5,104.35,30008,9/20/2024,5,94.9,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,12391ABW800S,GASKET HEAD COVER,3,162.78,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,13115001000S,PISTON PIN CLIP,40,334,30008,9/20/2024,40,303.6,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,16400ACK000S,THROTTLE BODY ASSY,1,5663.54,30008,9/20/2024,1,5109.67,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,16400ACK002S,THROTTLE BODY ASSY,1,5663.54,30008,9/20/2024,1,5109.67,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,16450AANB01S,INJECTOR ASSY FUEL,1,1288.66,30008,9/20/2024,1,1162.63,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,16700AAE300S,UNIT ASSY FUEL PUMP,1,2195.65,30008,9/20/2024,1,1980.92,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,16700AAF400S,UNIT ASSY FUEL PUMP,2,4466.2,30008,9/20/2024,2,4061.32,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,17520AAE300RS,FUEL TANK BLACK NH 1 TYPE 1,1,4514.42,30008,9/20/2024,1,4072.93,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,17620AAE101S,CAP COMP. FUEL FILLER,3,160.05,30008,9/20/2024,3,144.39,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,22120AAF400S,CENTER CLUTCH,5,1292.75,30008,9/20/2024,5,1166.35,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,22201AANB01S,DISK CLUTCHFRICTION,40,4674.8,30008,9/20/2024,40,4251.2,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,24211GF6000RS,FORK GEAR SHIFT,10,2420.9,30008,9/20/2024,10,2201.5,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,32100AAEC10S,HARNESS WIRE,1,2504.41,30008,9/20/2024,1,2277.37,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,32100AAEC40S,HARNESS WIRE,1,2504.41,30008,9/20/2024,1,2277.37,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,33650KCC710S,WINKER ASSY L RR,20,3673.2,30008,9/20/2024,20,3340.2,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,3370BABS001S,LIGHT ASSY REAR COMB,2,1704.66,30008,9/20/2024,2,1550.14,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,35150AAC811S,SWITCH ASSEMBLY START,5,626.1,30008,9/20/2024,5,569.35,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,35200AAG301S,SWITCH ASSEMBLY WINKER,1,358.97,30008,9/20/2024,1,326.42,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,35330413003S,SWITCH COMPLETE FRONT LEVER,2,51.76,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,41241AAN410S,DAMPER REAR WHEEL,200,5844,30008,9/20/2024,200,5314,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,45475AAG900S,CABLE COMP FR BRAKE,3,384.15,30008,9/20/2024,3,346.56,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,45475AAHF00S,CABLE COMP FR BRAKE,5,759.25,30008,9/20/2024,5,685,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,45475AAT200S,CABLE COMP FR BRAKE,5,640.25,30008,9/29/2024,5,577.6,11885-03-PGRN-1024-632,10-05-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,45475ABA200S,CABLE COMP FR BRAKE,5,681.25,30008,9/20/2024,5,614.65,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,50500AAHH40S,STAND COMP.MAIN,5,2010.95,30008,9/20/2024,5,1814.3,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,50621ABS000S,COVER UNDER,1,216.69,30008,9/20/2024,1,195.5,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,50803KST940S,GUARD LEG,20,10916.6,30008,9/20/2024,20,9849,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,51334KPL900S,COLLAR ARM PIVOT,10,217,30008,9/20/2024,10,197.4,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,52147KTC900S,RUBBER BUSH RR.FORK PIVOT,10,375.7,30008,9/20/2024,10,341.6,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,53200AAE300S,STEM COMP STRG,2,1510.28,30008,9/20/2024,2,1362.58,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,53205ABS000RS,COVER HANDLE FR PBM (NH-B08M),2,1313.28,30008,9/20/2024,2,1184.86,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,61000ABS000TS,FRONT FENDER RD-021M,1,1272.25,30008,9/20/2024,1,1147.82,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,61300AAGD00RS,FRONT VISOR NH-1 TYPE-1,1,1013.69,30008,9/20/2024,1,914.56,11885-03-PGRN-0924-588,9/22/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0924-473,9/19/2024,SO Generated,STD,HHML Parts,61300AAGD00TS,FRONT VISOR NH-194M-U,1,1013.69,30008,9/20/2024,1,914.56,11885-03-PGRN-0924-588,9/22/2024
